date,post_id,biz_type,periods,amount,wkd
2018-01-01,A,A11,1,0,2
2018-01-01,A,A11,2,0,2
2018-01-01,A,A11,3,0,2
2018-01-01,A,A11,4,0,2
2018-01-01,A,A11,5,0,2
2018-01-01,A,A11,6,0,2
2018-01-01,A,A11,7,0,2
2018-01-01,A,A11,8,0,2
2018-01-01,A,A11,9,0,2
2018-01-01,A,A11,10,0,2
2018-01-01,A,A11,11,0,2
2018-01-01,A,A11,12,0,2
2018-01-01,A,A11,13,0,2
2018-01-01,A,A11,14,0,2
2018-01-01,A,A11,15,0,2
2018-01-01,A,A11,16,0,2
2018-01-01,A,A11,17,0,2
2018-01-01,A,A11,18,0,2
2018-01-01,A,A11,19,3,2
2018-01-01,A,A11,20,6,2
2018-01-01,A,A11,21,6,2
2018-01-01,A,A11,22,7,2
2018-01-01,A,A11,23,6,2
2018-01-01,A,A11,24,12,2
2018-01-01,A,A11,25,9,2
2018-01-01,A,A11,26,3,2
2018-01-01,A,A11,27,6,2
2018-01-01,A,A11,28,8,2
2018-01-01,A,A11,29,6,2
2018-01-01,A,A11,30,13,2
2018-01-01,A,A11,31,11,2
2018-01-01,A,A11,32,7,2
2018-01-01,A,A11,33,0,2
2018-01-01,A,A11,34,4,2
2018-01-01,A,A11,35,0,2
2018-01-01,A,A11,36,0,2
2018-01-01,A,A11,37,0,2
2018-01-01,A,A11,38,0,2
2018-01-01,A,A11,39,0,2
2018-01-01,A,A11,40,0,2
2018-01-01,A,A11,41,0,2
2018-01-01,A,A11,42,0,2
2018-01-01,A,A11,43,0,2
2018-01-01,A,A11,44,0,2
2018-01-01,A,A11,45,0,2
2018-01-01,A,A11,46,0,2
2018-01-01,A,A11,47,0,2
2018-01-01,A,A11,48,0,2
2018-01-02,A,A11,1,0,0
2018-01-02,A,A11,2,0,0
2018-01-02,A,A11,3,0,0
2018-01-02,A,A11,4,0,0
2018-01-02,A,A11,5,0,0
2018-01-02,A,A11,6,0,0
2018-01-02,A,A11,7,0,0
2018-01-02,A,A11,8,0,0
2018-01-02,A,A11,9,0,0
2018-01-02,A,A11,10,0,0
2018-01-02,A,A11,11,0,0
2018-01-02,A,A11,12,0,0
2018-01-02,A,A11,13,0,0
2018-01-02,A,A11,14,0,0
2018-01-02,A,A11,15,0,0
2018-01-02,A,A11,16,0,0
2018-01-02,A,A11,17,0,0
2018-01-02,A,A11,18,0,0
2018-01-02,A,A11,19,15,0
2018-01-02,A,A11,20,10,0
2018-01-02,A,A11,21,21,0
2018-01-02,A,A11,22,20,0
2018-01-02,A,A11,23,19,0
2018-01-02,A,A11,24,29,0
2018-01-02,A,A11,25,17,0
2018-01-02,A,A11,26,21,0
2018-01-02,A,A11,27,20,0
2018-01-02,A,A11,28,29,0
2018-01-02,A,A11,29,19,0
2018-01-02,A,A11,30,25,0
2018-01-02,A,A11,31,31,0
2018-01-02,A,A11,32,29,0
2018-01-02,A,A11,33,25,0
2018-01-02,A,A11,34,21,0
2018-01-02,A,A11,35,13,0
2018-01-02,A,A11,36,1,0
2018-01-02,A,A11,37,0,0
2018-01-02,A,A11,38,0,0
2018-01-02,A,A11,39,0,0
2018-01-02,A,A11,40,0,0
2018-01-02,A,A11,41,0,0
2018-01-02,A,A11,42,0,0
2018-01-02,A,A11,43,0,0
2018-01-02,A,A11,44,0,0
2018-01-02,A,A11,45,0,0
2018-01-02,A,A11,46,0,0
2018-01-02,A,A11,47,0,0
2018-01-02,A,A11,48,0,0
2018-01-03,A,A11,1,0,0
2018-01-03,A,A11,2,0,0
2018-01-03,A,A11,3,0,0
2018-01-03,A,A11,4,0,0
2018-01-03,A,A11,5,0,0
2018-01-03,A,A11,6,0,0
2018-01-03,A,A11,7,0,0
2018-01-03,A,A11,8,0,0
2018-01-03,A,A11,9,0,0
2018-01-03,A,A11,10,0,0
2018-01-03,A,A11,11,0,0
2018-01-03,A,A11,12,0,0
2018-01-03,A,A11,13,0,0
2018-01-03,A,A11,14,0,0
2018-01-03,A,A11,15,0,0
2018-01-03,A,A11,16,0,0
2018-01-03,A,A11,17,0,0
2018-01-03,A,A11,18,2,0
2018-01-03,A,A11,19,13,0
2018-01-03,A,A11,20,18,0
2018-01-03,A,A11,21,17,0
2018-01-03,A,A11,22,24,0
2018-01-03,A,A11,23,17,0
2018-01-03,A,A11,24,18,0
2018-01-03,A,A11,25,15,0
2018-01-03,A,A11,26,23,0
2018-01-03,A,A11,27,11,0
2018-01-03,A,A11,28,19,0
2018-01-03,A,A11,29,17,0
2018-01-03,A,A11,30,23,0
2018-01-03,A,A11,31,29,0
2018-01-03,A,A11,32,25,0
2018-01-03,A,A11,33,24,0
2018-01-03,A,A11,34,23,0
2018-01-03,A,A11,35,8,0
2018-01-03,A,A11,36,1,0
2018-01-03,A,A11,37,0,0
2018-01-03,A,A11,38,0,0
2018-01-03,A,A11,39,0,0
2018-01-03,A,A11,40,0,0
2018-01-03,A,A11,41,0,0
2018-01-03,A,A11,42,0,0
2018-01-03,A,A11,43,0,0
2018-01-03,A,A11,44,0,0
2018-01-03,A,A11,45,0,0
2018-01-03,A,A11,46,0,0
2018-01-03,A,A11,47,0,0
2018-01-03,A,A11,48,0,0
2018-01-04,A,A11,1,0,0
2018-01-04,A,A11,2,0,0
2018-01-04,A,A11,3,0,0
2018-01-04,A,A11,4,0,0
2018-01-04,A,A11,5,0,0
2018-01-04,A,A11,6,0,0
2018-01-04,A,A11,7,0,0
2018-01-04,A,A11,8,0,0
2018-01-04,A,A11,9,0,0
2018-01-04,A,A11,10,0,0
2018-01-04,A,A11,11,0,0
2018-01-04,A,A11,12,0,0
2018-01-04,A,A11,13,0,0
2018-01-04,A,A11,14,0,0
2018-01-04,A,A11,15,0,0
2018-01-04,A,A11,16,0,0
2018-01-04,A,A11,17,0,0
2018-01-04,A,A11,18,3,0
2018-01-04,A,A11,19,15,0
2018-01-04,A,A11,20,23,0
2018-01-04,A,A11,21,23,0
2018-01-04,A,A11,22,19,0
2018-01-04,A,A11,23,18,0
2018-01-04,A,A11,24,18,0
2018-01-04,A,A11,25,7,0
2018-01-04,A,A11,26,13,0
2018-01-04,A,A11,27,15,0
2018-01-04,A,A11,28,15,0
2018-01-04,A,A11,29,19,0
2018-01-04,A,A11,30,20,0
2018-01-04,A,A11,31,18,0
2018-01-04,A,A11,32,19,0
2018-01-04,A,A11,33,24,0
2018-01-04,A,A11,34,25,0
2018-01-04,A,A11,35,9,0
2018-01-04,A,A11,36,1,0
2018-01-04,A,A11,37,0,0
2018-01-04,A,A11,38,0,0
2018-01-04,A,A11,39,0,0
2018-01-04,A,A11,40,0,0
2018-01-04,A,A11,41,0,0
2018-01-04,A,A11,42,0,0
2018-01-04,A,A11,43,0,0
2018-01-04,A,A11,44,0,0
2018-01-04,A,A11,45,0,0
2018-01-04,A,A11,46,0,0
2018-01-04,A,A11,47,0,0
2018-01-04,A,A11,48,0,0
2018-01-05,A,A11,1,0,0
2018-01-05,A,A11,2,0,0
2018-01-05,A,A11,3,0,0
2018-01-05,A,A11,4,0,0
2018-01-05,A,A11,5,0,0
2018-01-05,A,A11,6,0,0
2018-01-05,A,A11,7,0,0
2018-01-05,A,A11,8,0,0
2018-01-05,A,A11,9,0,0
2018-01-05,A,A11,10,0,0
2018-01-05,A,A11,11,0,0
2018-01-05,A,A11,12,0,0
2018-01-05,A,A11,13,0,0
2018-01-05,A,A11,14,0,0
2018-01-05,A,A11,15,0,0
2018-01-05,A,A11,16,0,0
2018-01-05,A,A11,17,0,0
2018-01-05,A,A11,18,0,0
2018-01-05,A,A11,19,9,0
2018-01-05,A,A11,20,21,0
2018-01-05,A,A11,21,24,0
2018-01-05,A,A11,22,20,0
2018-01-05,A,A11,23,11,0
2018-01-05,A,A11,24,21,0
2018-01-05,A,A11,25,16,0
2018-01-05,A,A11,26,13,0
2018-01-05,A,A11,27,14,0
2018-01-05,A,A11,28,17,0
2018-01-05,A,A11,29,17,0
2018-01-05,A,A11,30,19,0
2018-01-05,A,A11,31,12,0
2018-01-05,A,A11,32,28,0
2018-01-05,A,A11,33,27,0
2018-01-05,A,A11,34,15,0
2018-01-05,A,A11,35,15,0
2018-01-05,A,A11,36,0,0
2018-01-05,A,A11,37,0,0
2018-01-05,A,A11,38,0,0
2018-01-05,A,A11,39,0,0
2018-01-05,A,A11,40,0,0
2018-01-05,A,A11,41,0,0
2018-01-05,A,A11,42,0,0
2018-01-05,A,A11,43,0,0
2018-01-05,A,A11,44,0,0
2018-01-05,A,A11,45,0,0
2018-01-05,A,A11,46,0,0
2018-01-05,A,A11,47,0,0
2018-01-05,A,A11,48,0,0
2018-01-06,A,A11,1,0,1
2018-01-06,A,A11,2,0,1
2018-01-06,A,A11,3,0,1
2018-01-06,A,A11,4,0,1
2018-01-06,A,A11,5,0,1
2018-01-06,A,A11,6,0,1
2018-01-06,A,A11,7,0,1
2018-01-06,A,A11,8,0,1
2018-01-06,A,A11,9,0,1
2018-01-06,A,A11,10,0,1
2018-01-06,A,A11,11,0,1
2018-01-06,A,A11,12,0,1
2018-01-06,A,A11,13,0,1
2018-01-06,A,A11,14,0,1
2018-01-06,A,A11,15,0,1
2018-01-06,A,A11,16,0,1
2018-01-06,A,A11,17,0,1
2018-01-06,A,A11,18,0,1
2018-01-06,A,A11,19,6,1
2018-01-06,A,A11,20,8,1
2018-01-06,A,A11,21,11,1
2018-01-06,A,A11,22,17,1
2018-01-06,A,A11,23,12,1
2018-01-06,A,A11,24,11,1
2018-01-06,A,A11,25,13,1
2018-01-06,A,A11,26,9,1
2018-01-06,A,A11,27,9,1
2018-01-06,A,A11,28,10,1
2018-01-06,A,A11,29,7,1
2018-01-06,A,A11,30,16,1
2018-01-06,A,A11,31,10,1
2018-01-06,A,A11,32,15,1
2018-01-06,A,A11,33,13,1
2018-01-06,A,A11,34,3,1
2018-01-06,A,A11,35,4,1
2018-01-06,A,A11,36,0,1
2018-01-06,A,A11,37,0,1
2018-01-06,A,A11,38,0,1
2018-01-06,A,A11,39,0,1
2018-01-06,A,A11,40,0,1
2018-01-06,A,A11,41,0,1
2018-01-06,A,A11,42,0,1
2018-01-06,A,A11,43,0,1
2018-01-06,A,A11,44,0,1
2018-01-06,A,A11,45,0,1
2018-01-06,A,A11,46,0,1
2018-01-06,A,A11,47,0,1
2018-01-06,A,A11,48,0,1
2018-01-07,A,A11,1,0,1
2018-01-07,A,A11,2,0,1
2018-01-07,A,A11,3,0,1
2018-01-07,A,A11,4,0,1
2018-01-07,A,A11,5,0,1
2018-01-07,A,A11,6,0,1
2018-01-07,A,A11,7,0,1
2018-01-07,A,A11,8,0,1
2018-01-07,A,A11,9,0,1
2018-01-07,A,A11,10,0,1
